# Wave (mu) Flux (erg/s/cm^2/Å) Err (erg/s/cm^2/Å)
2.8311933333333332 0.0 0.0
2.832386666666666 0.0 0.0
2.833579999999999 0.0 0.0
2.8347733333333327 0.0 0.0
2.835966666666666 0.0 0.0
2.837159999999999 0.0 0.0
2.8383533333333317 0.0 0.0
2.839546666666665 0.0 0.0
2.8407399999999985 0.0 0.0
2.8419333333333316 0.0 0.0
2.843126666666665 0.0 0.0
2.844319999999998 0.0 0.0
2.8455133333333307 0.0 0.0
2.8467066666666643 0.0 0.0
2.8478999999999974 0.0 0.0
2.8490933333333306 0.0 0.0
2.8502866666666637 0.0 0.0
2.8514799999999965 0.0 0.0
2.85267333333333 0.0 0.0
2.853866666666663 0.0 0.0
2.8550599999999964 0.0 0.0
2.8562533333333295 0.0 0.0
2.8574466666666622 0.0 0.0
2.858639999999996 0.0 0.0
2.859833333333329 0.0 0.0
2.861026666666662 0.0 0.0
2.8622199999999953 0.0 0.0
2.863413333333328 0.0 0.0
2.864606666666661 0.0 0.0
2.865799999999995 0.0 0.0
2.866993333333328 0.0 0.0
2.868186666666661 0.0 0.0
2.869379999999994 0.0 0.0
2.870573333333327 0.0 0.0
2.8717666666666606 0.0 0.0
2.8729599999999937 0.0 0.0
2.874153333333327 0.0 0.0
2.8753466666666596 0.0 0.0
2.8765399999999928 0.0 0.0
2.8777333333333264 0.0 0.0
2.8789266666666595 0.0 0.0
2.8801199999999927 0.0 0.0
2.881313333333326 -5.82294556832577e-22 2.420697213001204e-21
2.8825066666666586 2.883276361508532e-21 2.3291291843881527e-21
2.883699999999992 4.090910045957498e-21 2.2937228349105813e-21
2.8848933333333253 1.0057299134203601e-21 2.3012467564048065e-21
2.8860866666666585 1.5239311237976437e-21 2.3097946844169995e-21
2.8872799999999916 -1.577490660944943e-21 2.355385057104585e-21
2.8884733333333243 5.970392365265945e-22 2.2804805554474897e-21
2.889666666666658 6.187896481829792e-21 2.210322418291278e-21
2.890859999999991 2.9576468994556145e-21 2.1960345013987944e-21
2.8920533333333243 -1.7580904004620283e-21 2.008063442294661e-21
2.8932466666666574 -5.289289897886962e-21 1.980666259045884e-21
2.89443999999999 -1.2423369542116237e-22 1.916586499509061e-21
2.8956333333333237 3.529009752026079e-21 1.920362775827219e-21
2.896826666666657 4.422085830182293e-21 2.0380504568861427e-21
2.89801999999999 3.3675701930787812e-21 2.0673909002161718e-21
2.899213333333323 -1.5518497338038896e-22 1.992246273450496e-21
2.900406666666656 4.1041175507290335e-21 2.0643460545498164e-21
2.901599999999989 4.08546467846541e-21 2.103557631107447e-21
2.9027933333333227 -5.975615614557756e-22 2.133686828725853e-21
2.903986666666656 1.3965347949455036e-21 2.1450004088931035e-21
2.905179999999989 3.5609939057038145e-21 1.9957911721479217e-21
2.9063733333333217 3.1385057005221377e-21 1.998041747550766e-21
2.907566666666655 3.456972930725982e-21 1.880117269906796e-21
2.9087599999999885 3.0291578259666205e-21 1.866922907100352e-21
2.9099533333333216 6.425726064937491e-21 1.8222094688630267e-21
2.911146666666655 4.484889241541409e-21 1.8042675402283622e-21
2.9123399999999875 4.520039040212286e-21 1.8102753850339904e-21
2.9135333333333207 -2.6656235473508454e-21 1.929626857578892e-21
2.9147266666666543 -5.807391991543293e-22 1.7748596493298973e-21
2.9159199999999874 -7.130856443037891e-22 1.774864665894491e-21
2.9171133333333206 6.581527254678916e-21 1.787501790830386e-21
2.9183066666666537 2.433767642262058e-21 1.7962499261489703e-21
2.9194999999999864 1.8175350658997502e-21 1.8214757456856897e-21
2.92069333333332 4.489818077738146e-21 1.8101441499579093e-21
2.921886666666653 2.6755121172828357e-21 1.8377958251018648e-21
2.9230799999999864 4.388030832999369e-21 1.8577959033693193e-21
2.9242733333333195 1.0937852923870958e-22 1.8440868291834498e-21
2.9254666666666522 1.5840653089784106e-21 1.8067472741625024e-21
2.926659999999986 3.7032387371389655e-21 1.794162478278216e-21
2.927853333333319 4.5358733947360964e-21 1.8780231475845446e-21
2.929046666666652 2.8296536304391505e-21 1.990786977664544e-21
2.9302399999999853 5.7887151513516254e-21 1.981910827189254e-21
2.931433333333318 8.404474659383737e-21 1.935272248840108e-21
2.9326266666666516 -4.543668733103122e-22 1.7659296464388875e-21
2.9338199999999848 -1.0494309024841583e-21 1.6967729537859865e-21
2.935013333333318 9.703336753807735e-22 1.6540181346416155e-21
2.936206666666651 4.528543130893763e-21 1.6639408085721526e-21
2.937399999999984 4.038687155595683e-21 1.6850293710676386e-21
2.938593333333317 5.484384956957968e-23 1.8240177908699722e-21
2.9397866666666506 8.392028016443592e-22 2.0534732560984034e-21
2.9409799999999837 -2.39002215897078e-21 2.0637584913232908e-21
2.942173333333317 -3.0529117991907025e-21 2.0297910636210707e-21
2.9433666666666496 -2.7592504774223e-22 2.0176140945308985e-21
2.9445599999999827 3.715614116855835e-22 1.75332931424492e-21
2.9457533333333163 2.136762922407084e-21 1.7754318509821924e-21
2.9469466666666495 3.2208157048045637e-21 1.7315584168293896e-21
2.9481399999999827 3.8510614985400505e-21 1.6660573740440287e-21
2.9493333333333154 4.994093587519551e-21 1.615182353937541e-21
2.9505266666666485 2.2428268041931852e-21 1.5869991078122641e-21
2.951719999999982 2.144578512159939e-23 1.583980922059743e-21
2.9529133333333153 8.818054753546967e-22 1.5681182851658779e-21
2.9541066666666485 3.681026036891696e-21 1.6563087341647574e-21
2.9552999999999816 1.6767034595514064e-21 1.6926592836437822e-21
2.9564933333333143 2.9670079201986965e-21 1.6709131555517078e-21
